_id,id,name,shortdescription,description,content,studycredit,location,contact_id,level,learningoutcomes,module_tags,interests_match_score,popularity_score,estimated_difficulty,available_spots,start_date,theme_tags
693c0ce3b5ad81e6e1d1c660,370,Sonic Narratives,"sound design, recording, production, post-production, storytelling","""Sonic Narratives"" focuses on developing skills to tell stories through sound. This module offers the opportunity to explore and understand the power and impact of sound as a medium. In this module, you will learn how to shape sound from recording to post-production using various techniques. Sound can evoke emotions, hold attention, and explain complex concepts in an accessible way. By focusing on sound as a medium, you will be able to make visual content (2D/3D) more immersive and intense. You will learn the first steps in applying the added value of sound. After completing this module, you will be able to make better choices in how you use sound in your projects (immersive installations, animation, film, and exhibitions).","""Sonic Narratives"" focuses on developing skills to tell stories through sound. This module offers the opportunity to explore and understand the power and impact of sound as a medium. In this module, you will learn how to shape sound from recording to post-production using various techniques. Sound can evoke emotions, hold attention, and explain complex concepts in an accessible way. By focusing on sound as a medium, you will be able to make visual content (2D/3D) more immersive and intense. You will learn the first steps in applying the added value of sound. After completing this module, you will be able to make better choices in how you use sound in your projects (immersive installations, animation, film, and exhibitions).",15,['Breda'],116,NLQF5,Deepening of skills in sound design,"['sound', 'design', 'recording', 'production', 'post-production', 'storytelling']",0.87,115,3,34,2025-12-11T00:00:00.000Z,['Creative & Media']
693c0ce3b5ad81e6e1d1c661,371,Create and Exhibit,"in-depth focus on positioning, exhibition skills in collaboration with partners in Breda (Witte Rook, Grote Kerk, City Archives, Chassé), where themes and audiences are collectively determined","In this module, we take a deep dive into the world of exhibitions and you will learn everything that is involved in creating a public exhibition. We examine the entire process of making an exhibition. We experiment with all aspects – from curating and organizing to designing the exhibition. In this minor, we collaborate with a partner from the city (such as the Grote Kerk or the City Archives). As a team, you work together to create an exhibition using material provided by this partner, supplemented with your own work that aligns with the content. You develop the conceptual framework and visual design, manage the organization, and handle communication and PR.","In this module, we take a deep dive into the world of exhibitions and you will learn everything that is involved in creating a public exhibition. We examine the entire process of making an exhibition. We experiment with all aspects – from curating and organizing to designing the exhibition. We collaborate with a partner from the city (such as the Grote Kerk or the City Archives). As a team, you work together to create an exhibition using material provided by this partner, supplemented with your own work that aligns with the content. You develop the conceptual framework and visual design, manage the organization, and handle communication and PR.",15,['Breda'],117,NLQF5,You will learn to:\n• curate an exhibition based on conceptual principles.\n• oversee what is needed to organize an exhibition.\n• collaborate to achieve the production of an exhibition.\n• understand the possibilities for communication and PR around exhibitions.\n• design an exhibition.\n• reflect on exhibitions and place them in a societal context.\n• create publications accompanying an exhibition.,"['in-depth', 'positioning', 'exhibition', 'skills', 'collaboration', 'partners', 'breda', 'witte', 'rook', 'grote', 'church', 'city', 'archives', 'chassé', 'where', 'collective', 'together', 'theme', 'audience', 'determined']",0.47,167,5,79,2025-10-21T00:00:00.000Z,['Creative & Media']
693c0ce3b5ad81e6e1d1c662,372,Innovation for Sustainability (SDG in Motion),"Sustainable Development Goals, Design for Sustainability, Corporate Social Responsibility, Good Health & Wellbeing, Regenerative Production and Consumption, Responsible Startups, creating impact, contributing to transitions","During Innovation for Sustainability, you work at a high level of complexity and freedom on a challenge related to one of the seventeen Sustainable Development Goals (SDGs) of the United Nations. You collaborate with a team of 4–5 students in an SDG Hub for various clients, organized around themes such as Design for Sustainability, Corporate Social Responsibility, Good Health & Wellbeing, Regenerative Production and Consumption, and Responsible Startups.","During Innovation for Sustainability, you work at a high level of complexity and freedom on a challenge related to one of the seventeen Sustainable Development Goals (SDGs) of the United Nations. You collaborate with a team of 4–5 students in an SDG Hub for various clients, organized around themes such as Design for Sustainability, Corporate Social Responsibility, Good Health & Wellbeing, Regenerative Production and Consumption, and Responsible Startups.",15,['Den Bosch'],118,NLQF6,"Reformulation: independently formulates a well-substantiated preliminary innovation assignment that defines the starting point of the project and outlines the innovation pathway, and thoroughly investigates the problem with expert understanding.\nIndependently identifies the underlying core problem and formulates a well-founded, final innovation assignment, enabling the generation of ideas for rough concepts.\nIndependently develops a new viable innovation design that delivers multiple forms of value and meets the innovation assignment.\nIndependently develops an implementation strategy that convincingly demonstrates that users will adopt the concept.\nLeads and steers an innovation process so that the assignment is approached efficiently and results in a supported outcome. Afterwards, the student can explain how leadership was exercised, reflect on their performance, and indicate strengths and areas for development as a starting business innovator.","['sustainable', 'development', 'goals', 'design', 'sustainability', 'corporate', 'social', 'responsibility', 'health', 'wellbeing', 'regenerative', 'production', 'consumption', 'responsible', 'startups', 'impact', 'making', 'contributing', 'transitions']",0.73,156,5,49,2025-11-01T00:00:00.000Z,"['Technology & Digitalization', 'Creative & Media', 'Business, Finance & Economics']"
693c0ce3b5ad81e6e1d1c663,373,Writing for Confidence,"creative writing, storytelling skills, genres, hybrid forms, visual art","The Story You Want to Tell – Writing for Confidence\n\nHow does one distill the ideas that lurk in the back (or front) of their minds into WORK. Work of resonance, work that one can say… yes, this is the story I want to tell. For many emerging makers, the struggle to find one’s voice—to hear themselves as authentic, clear, and resonant with the scope of their passions—starts with a basic lack of confidence in what you want to tell, how you want to tell it, and how you can share it. Within “The Story You Want to Tell,” we work with young creatives who are seeking a route to confidence, using writing as a catalyst and grounding force that they can lean on throughout their careers. We focus on helping students feel confident through a practice-driven course, where they see the progress they are making and return to their core studies with a better idea of who they are, what they are here to tell, and maybe even how.\nThis is a lab, with exposure to new media, new forms of writing and making, with language and communication (textual and visual) at the center.","The Story You Want to Tell – Writing for Confidence\n\nHow does one distill the ideas that lurk in the back (or front) of their minds into WORK. Work of resonance, work that one can say… yes, this is the story I want to tell. For many emerging makers, the struggle to find one’s voice—to hear themselves as authentic, clear, and resonant with the scope of their passions—starts with a basic lack of confidence in what you want to tell, how you want to tell it, and how you can share it. Within “The Story You Want to Tell,” we work with young creatives who are seeking a route to confidence, using writing as a catalyst and grounding force that they can lean on throughout their careers. We focus on helping students feel confident through a practice-driven course, where they see the progress they are making and return to their core studies with a better idea of who they are, what they are here to tell, and maybe even how.\nThis is a lab, with exposure to new media, new forms of writing and making, with language and communication (textual and visual) at the center.",15,['Breda'],116,NLQF5,To be determined,"['creative', 'writing', 'storytelling', 'skills', 'genres', 'hybrid', 'forms', 'visual', 'art']",0.83,154,2,74,2025-10-27T00:00:00.000Z,['Creative & Media']
693c0ce3b5ad81e6e1d1c664,374,Inclusive Collaboration Without Losers,"corporate anthropology, environmental communication, Deep Democracy, organizational culture, change, communication, connection, polarization, leadership","In all major (and often also smaller) challenges, we need other parties to address them. At the same time, no one is trained to be a ‘collaborator’: we often do it on the side and rely heavily on feeling, intuition, and experience. How do you navigate within an organization? How should you collaborate in and with a team? What are the key patterns in collaborative settings? And how can you consciously work with these patterns from your own role?\nBuilding connection across differences. Learn how people shape culture and how culture shapes people. Challenge yourself to look differently at people and teams.\nBased on the Deep Democracy method, you ensure that the wisdom of the entire group is utilized. You bring the undercurrent (the collective wisdom) to the surface in order to unlock the potential of each individual and strengthen the sense of group cohesion. Truly listening and giving space to the ‘minority’ is an essential part of this. You can only build a team based on interaction and dialogue! No meetings, hearings, or formal gatherings, but encounters in which you share the right perspectives with one another and make decisions together.","In all major (and often also smaller) challenges, we need other parties to address them. At the same time, no one is trained to be a ‘collaborator’: we often do it on the side and rely heavily on feeling, intuition, and experience. How do you navigate within an organization? How should you collaborate in and with a team? What are the key patterns in collaborative settings? And how can you consciously work with these patterns from your own role?\nBuilding connection across differences. Learn how people shape culture and how culture shapes people. Challenge yourself to look differently at people and teams.\nBased on the Deep Democracy method, you ensure that the wisdom of the entire group is utilized. You bring the undercurrent (the collective wisdom) to the surface in order to unlock the potential of each individual and strengthen the sense of group cohesion. Truly listening and giving space to the ‘minority’ is an essential part of this. You can only build a team based on interaction and dialogue! No meetings, hearings, or formal gatherings, but encounters in which you share the right perspectives with one another and make decisions together.",15,['Breda'],119,NLQF6,"Patterns in collaboration: recognizing and making these explicit and being able to pinpoint the essence of those patterns\nReflection on your own role as a process facilitator or team member: finding and valuing your own ‘color’, understanding the vulnerabilities of your preferred style\nCreating conditions for intervention: how do I choose an intervention, what are the conditions under which an intervention is likely to succeed, when is it better to do something else, or even nothing at all? How do I involve others in my intervention?\nDealing with group dynamics, conflicts, or deeper underlying differences in perspectives.","['corporate', 'anthropology', 'environmental', 'communication', 'deep', 'democracy', 'organizational', 'culture', 'change', 'communication', 'connection', 'polarization', 'leadership']",0.66,129,4,61,2025-11-05T00:00:00.000Z,"['Business, Finance & Economics', 'Spatial & Sustainable Development', 'Social & Societal']"
693c0ce3b5ad81e6e1d1c665,375,Animation / Storytelling,"Animation, storytelling",In-depth focus on animation / storytelling,In-depth focus on animation / storytelling,15,"['Breda', 'Den Bosch']",120,NLQF5,To be determined,"['animation', 'storytelling']",0.64,328,2,70,2025-11-18T00:00:00.000Z,['Creative & Media']
693c0ce3b5ad81e6e1d1c666,376,The Creative Agency,"Socially engaged, creative, branding, campaign, advertising, idealism, behavior change, media","""The Creative Agency"" is a module in which you work on campaigns that make the world a better place. You are introduced to branding, advertising, marketing, and communication. In this module, you discover how, as a creative agency, you can develop successful campaigns and communicate an important message to society.\n\nYou work in a multidisciplinary creative team as an agency and work on multiple projects simultaneously. The projects focus on behavior change. How do you achieve this? How do you create impact? How do you combine words, visuals, interactivity, strategy, and innovation so that a message truly resonates? You are challenged to combine the essential principles and strategies of branding with your own creativity and insight in order to achieve impactful results.","""The Creative Agency"" is a module in which you work on campaigns that make the world a better place. You are introduced to branding, advertising, marketing, and communication. In this module, you discover how, as a creative agency, you can develop successful campaigns and communicate an important message to society.\n\nYou work in a multidisciplinary creative team as an agency and work on multiple projects simultaneously. The projects focus on behavior change. How do you achieve this? How do you create impact? How do you combine words, visuals, interactivity, strategy, and innovation so that a message truly resonates? You are challenged to combine the essential principles and strategies of branding with your own creativity and insight in order to achieve impactful results.",30,"['Breda', 'Den Bosch']",121,NLQF6,To be determined,"['social', 'engaged', 'creative', 'branding', 'campaign', 'advertising', 'idealism', 'behavior', 'change', 'media']",0.46,284,4,36,2025-11-14T00:00:00.000Z,"['Creative & Media', 'Psychology & Behavior', 'Social & Society']"
693c0ce3b5ad81e6e1d1c667,377,Art & Activism,"personal activism, critical reflection, search for form, radical nuance, slowing down, laboratory, refinement, counter-narrative","Personal Activism is specifically aimed at students who critically observe the world and have the desire to use their artistic practice to contribute to meaningful change. How do art, the world, and personal activism relate to one another? And how can you, as a young artist, contribute to meaningful change?\n\nAs a student, in addition to the structured program, you take time for independent exploration of nuances in image, material, and form. This can be done both individually and collectively.\n\nBecause personal engagement is the starting point for these students, the emphasis of this module lies on the search for form.\n\nStudents work across different disciplines and media (such as performance, autonomous art, video, photography, etc.). They repeatedly develop the same content in different forms and refine it. The search for radical nuance in personal engagement ultimately takes shape through refinement of imagery, with the aim that personal activism can activate others.\n\nUsing elements such as humor, counter-narratives, and ambiguity, forms are explored and developed in which radical nuance can manifest publicly. This activist approach requires that all participating students actually share the various forms of radical nuance in the appropriate context.\n\nFrom an academic perspective, attention is given to the importance of imagination in relation to activism.","Personal Activism is specifically aimed at students who critically observe the world and have the desire to use their artistic practice to contribute to meaningful change. How do art, the world, and personal activism relate to one another? And how can you, as a young artist, contribute to meaningful change?\n\nAs a student, in addition to the structured program, you take time for independent exploration of nuances in image, material, and form. This can be done both individually and collectively.\n\nBecause personal engagement is the starting point for these students, the emphasis of this module lies on the search for form.\n\nStudents work across different disciplines and media (such as performance, autonomous art, video, photography, etc.). They repeatedly develop the same content in different forms and refine it. The search for radical nuance in personal engagement ultimately takes shape through refinement of imagery, with the aim that personal activism can activate others.\n\nUsing elements such as humor, counter-narratives, and ambiguity, forms are explored and developed in which radical nuance can manifest publicly. This activist approach requires that all participating students actually share the various forms of radical nuance in the appropriate context.\n\nFrom an academic perspective, attention is given to the importance of imagination in relation to activism.",15,['Den Bosch'],117,NLQF5,You learn to find your own form to present your voice and worldview to the world.,"['personal', 'activism', 'critical', 'reflection', 'search', 'form', 'radical', 'nuance', 'slowing down', 'laboratory', 'refinement', 'counter-narrative']",0.36,101,4,24,2025-09-08T00:00:00.000Z,"['Biomedical & Life Sciences', 'Social & Society']"
693c0ce3b5ad81e6e1d1c668,378,Innovation through Service Design,"learning together with professionals from the world of service design, external validation, design thinking, service design, healthcare innovation","In this unique programme, students and healthcare professionals work together under the guidance of lecturers and experts from healthcare and service design on challenges within the healthcare sector. Time is equally divided between theory and fieldwork. The collaboration with the Design Academy guarantees an external diploma and state-of-the-art education. Would you like more in-depth learning? In part 2 (second semester) there is room for further deepening, in which the knowledge and skills from part 1 are further developed and applied. Together with your client, you start your own innovation trajectory and are coached from within the programme while following in-depth workshops, lectures and peer intervision sessions.","In this unique programme, students and healthcare professionals work together under the guidance of lecturers and experts from healthcare and service design on challenges within the healthcare sector. Time is equally divided between theory and fieldwork. The collaboration with the Design Academy guarantees an external diploma and state-of-the-art education. Would you like more in-depth learning? In part 2 (second semester) there is room for further deepening, in which the knowledge and skills from part 1 are further developed and applied. Together with your client, you start your own innovation trajectory and are coached from within the programme while following in-depth workshops, lectures and peer intervision sessions.",30,"['Breda', 'Den Bosch']",122,NLQF6,"you learn to redesign systems in healthcare, making them more sustainable","['together', 'learning', 'professionals', 'from', 'world', 'service', 'design', 'external', 'validation', 'design', 'thinking', 'design', 'healthcare', 'innovation']",0.88,67,5,48,2025-09-26T00:00:00.000Z,"['Education & Pedagogy', 'Research & Innovation', 'Creative & Media', 'Medical & Healthcare']"
693c0ce3b5ad81e6e1d1c669,379,Creative AI,"AI, creative sector, authorship, originality, ethics, performativity","A joint exploration of the creative, artistic and performative possibilities of AI and its impact on the practice of artists and designers. (Generative) AI is evolving at a rapid pace and has a significant (and still largely unknown) influence on professions within the creative sector. In co-creation with Finnish lecturers and students, we explore this field together, build knowledge and develop a shared vision. We conduct interdisciplinary research into how artists and designers can use AI in their creative and artistic processes. We approach the potential value of AI from multiple perspectives: technological, performative, physical, virtual, as well as ethical, philosophical and economic. We develop and share knowledge and exchange best practices.","A joint exploration of the creative, artistic and performative possibilities of AI and its impact on the practice of artists and designers. (Generative) AI is evolving at a rapid pace and has a significant (and still largely unknown) influence on professions within the creative sector. In co-creation with Finnish lecturers and students, we explore this field together, build knowledge and develop a shared vision. We conduct interdisciplinary research into how artists and designers can use AI in their creative and artistic processes. We approach the potential value of AI from multiple perspectives: technological, performative, physical, virtual, as well as ethical, philosophical and economic. We develop and share knowledge and exchange best practices.",30,"['Breda', 'Den Bosch']",116,NLQF6,"Analyzing and interpreting the role and impact of AI on the creative industry and how this affects the position of the creator.\nDeveloping and applying strategies to integrate AI into one’s own creative process, taking ethical, social and cultural considerations into account.\nEvaluating existing AI-driven projects in the creative industry and reflecting on their success, challenges and implications for creators.\nDesigning, implementing and presenting an own AI-driven project that demonstrates how AI can strengthen the position of the creator within the creative industry.","['ai', 'creative', 'sector', 'authorship', 'originality', 'ethics', 'performativity']",0.89,448,1,23,2025-10-21T00:00:00.000Z,['Technology & Digitalisation']
693c0ce3b5ad81e6e1d1c66a,380,Game Changers,"serious gaming, creating impact, new technologies, state of the art, attention to ethics and society, game pipeline","The Impact Incubator offers creative makers, technologists and entrepreneurs a place to create impact, collaborate and engage in social entrepreneurship. This is achieved by developing serious games for societal purposes. It is specifically aimed at students and graduates of Avans, BUas and Curio. The Impact Incubator distinguishes itself by realizing social and ecological innovations through project-based work in a quadruple helix collaboration with municipalities, companies, institutions and local communities.","The Impact Incubator offers creative makers, technologists and entrepreneurs a place to create impact, collaborate and engage in social entrepreneurship. This is achieved by developing serious games for societal purposes. It is specifically aimed at students and graduates of Avans, BUas and Curio. The Impact Incubator distinguishes itself by realizing social and ecological innovations through project-based work in a quadruple helix collaboration with municipalities, companies, institutions and local communities.",30,['Breda'],123,NLQF6,"you get to know the world of serious gaming while working in a real game pipeline together with the members of your guild (part of the pipeline). You learn to apply your skills within the constraints of data and performance, and you learn to collaborate within a pipeline towards a final result while working on authentic assignments","['serious', 'gaming', 'impact', 'creating', 'new', 'technologies', 'state', 'art', 'attention', 'ethics', 'society', 'gamepipeline']",0.71,355,1,29,2025-10-15T00:00:00.000Z,['Creative & Media']
693c0ce3b5ad81e6e1d1c66b,381,Innovation Management & Creative Leadership,"interventions in change processes, appreciative inquiry, behaviour, organisational studies","The minor Innovation Management and Creative Leadership explains innovation as the process of generating sustainable new products, services or business opportunities. However, it is not only the invention of a new idea that matters, but also bringing it to market. Students learn how to put ideas into practice and exploit them in ways that lead to successful entrepreneurial activities as well as a more sustainable future. This requires leadership and a creative approach.","The minor Innovation Management and Creative Leadership explains innovation as the process of generating sustainable new products, services or business opportunities. However, it is not only the invention of a new idea that matters, but also bringing it to market. Students learn how to put ideas into practice and exploit them in ways that lead to successful entrepreneurial activities as well as a more sustainable future. This requires leadership and a creative approach.",30,['Breda'],121,NLQF6,"In this minor, you will work in small project groups on a real-life assignment for a client from professional practice. You investigate the challenge using Appreciative Inquiry, involving as many stakeholders as possible to understand what is really going on and what can be done about it. You will experiment with different roles, such as facilitator, researcher and coach.\n\nIn the supporting workshops, coaching sessions, guest lectures and trainings, the following topics are central:\nPsychology and behaviour: motivation and drivers, resistance, meaning-making, group dynamics, leadership and behaviour change.\nOrganisational studies: culture, structure and the process of change.\nYou as a facilitator of change: interpersonal communication, appreciative inquiry, designing practical work formats, process consultancy and group facilitation.\nAppreciative Inquiry: asking appreciative questions, collecting success stories, helping to translate problems into ambitions, and making change steps concrete.","['interventions', 'change processes', 'appreciative', 'inquiry', 'behaviour', 'organisational studies']",0.52,238,3,75,2025-10-14T00:00:00.000Z,"['Psychology & Behaviour', 'Business, Finance & Economics']"
693c0ce3b5ad81e6e1d1c66c,382,Change Is About People,old model of economic growth,"As a professional who can manage change processes and deploy interventions, you are a valued asset in organisations that must respond dynamically to a changing environment. With this minor, you develop into a professional who is capable of successfully guiding change within organisations.\n\nWith the minor ""Change Is About People"" you learn how to effectively facilitate change processes. You gain insight into psychological and group-dynamic processes and develop skills to understand organisational dynamics and apply working methods that focus on connecting with people. In addition, you learn how to use Appreciative Inquiry to guide an organisation through change. This approach strengthens the capacity and confidence of people within the organisation, enabling them to collectively achieve their ambitions.\n\nYou collaborate with students from other programmes and universities of applied sciences, offering a valuable interdisciplinary experience.","As a professional who can manage change processes and deploy interventions, you are a valued asset in organisations that must respond dynamically to a changing environment. With this minor, you develop into a professional who is capable of successfully guiding change within organisations.\n\nWith the minor ""Change Is About People"" you learn how to effectively facilitate change processes. You gain insight into psychological and group-dynamic processes and develop skills to understand organisational dynamics and apply working methods that focus on connecting with people. In addition, you learn how to use Appreciative Inquiry to guide an organisation through change. This approach strengthens the capacity and confidence of people within the organisation, enabling them to collectively achieve their ambitions.\n\nYou collaborate with students from other programmes and universities of applied sciences, offering a valuable interdisciplinary experience.",30,['Den Bosch'],119,NLQF6,To be determined,"['old', 'model', 'economic', 'growth']",0.53,483,5,36,2025-09-05T00:00:00.000Z,"['Business, Finance & Economics']"
693c0ce3b5ad81e6e1d1c66d,383,Living Lab De Kleine Aarde,"scenario writing, storyboarding, character design, worldbuilding, concept art, title design, panelling, illustration, animation, colouring, editorial, graphic design, art direction, 3D models, producer","This concerns the former minor Take Back the Economy. The current model of economic growth is no longer sufficient. What alternatives are available, and what is required to make them work?","This concerns the former minor Take Back the Economy. The current model of economic growth is no longer sufficient. What alternatives are available, and what is required to make them work?",30,['Breda'],118,NLQF6,"Clarifying ideas and developing them as a creator into a compelling narrative.\nFurther developing your (technical and other) skills within your chosen role.\nProducing a pitch package that combines story, artwork, production plan and prototype in a professional manner.\nConducting various forms of visual and theoretical research.\nMaking well-considered choices for the most relevant form of expression for your idea.\nReflecting on your artistic and professional position.\nCollaborating in a studio setting with a team and finding your role.\nDealing productively with feedback from professionals.\nWorking with a high degree of independence.","['scenario', 'writing', 'storyboarding', 'character', 'design', 'worldbuilding', 'concept', 'art', 'title', 'design', 'panelling', 'illustration', 'animation', 'colouring', 'editorial', 'graphic', 'design', 'art', 'direction', '3dmodels', 'producer']",0.77,126,4,29,2025-11-09T00:00:00.000Z,['Creative & Media']
693c0ce3b5ad81e6e1d1c66e,384,Development for Storytelling,"stop-motion, animation, puppet building, scale, storytelling","This minor from St. Joost School of Art & Design focuses on the further development of a concept in Visual Storytelling. How do you develop an idea for a graphic novel, storybook, TV series, film or VR experience, or even something that works across all these platforms? Whether it is an imaginative original story, an engaged narrative, or an educational story, you learn to clearly and convincingly tell the core of a story, visualise it, and develop the idea into a professional pitch package. How do you create such a proposal, in which the combination of story, artwork, a production plan and a prototype shows that it is ready to be realised?","This minor from St. Joost School of Art & Design focuses on the further development of a concept in Visual Storytelling. How do you develop an idea for a graphic novel, storybook, TV series, film or VR experience, or even something that works across all these platforms? Whether it is an imaginative original story, an engaged narrative, or an educational story, you learn to clearly and convincingly tell the core of a story, visualise it, and develop the idea into a professional pitch package. How do you create such a proposal, in which the combination of story, artwork, a production plan and a prototype shows that it is ready to be realised?",30,['Den Bosch'],120,NLQF6,"Designing a story for a stop-motion film with multiple characters.\nUsing storyboarding, framing and camera angles.\nCreating construction drawings for characters and sets.\nBuilding animatable puppets.\nDesigning and building a set to scale.\nExperimenting with basic animation skills for stop-motion.\nLighting your set (tabletop photography).\nWorking with an animation camera and the Dragonframe software.\nExploring your role within a team.\nCollaborating in a team.\nBasic editing, post-production and sound editing.","['stopmotion', 'animation', 'puppets', 'building', 'scale', 'storytelling']",0.88,327,1,36,2025-09-26T00:00:00.000Z,['Creative & Media']
693c0ce3b5ad81e6e1d1c66f,385,Stop Motion,"graphic novel, interactive, webtoon, storytelling, illustration","In this minor at St. Joost School of Art & Design, you will work in a team to create a stop-motion animated film.\n\nYou explore your role within a stop-motion production team and collaboratively develop a story in which multiple characters can play a role. You build puppets and sets to scale, making use of the academy’s well-equipped workshops (such as the woodworking shop and 3D print shop). You take animation classes, discover what is important for storytelling in stop motion, and experiment with appropriate design and material use. Together with your team, you go through the entire process from storyboard to shooting and finally to the premiere.\n\nThis minor is for students who enjoy storytelling and working with analogue techniques, and for anyone who wants to experience the full production process of a stop-motion film. And when else during your studies do you get the chance to spend half a year working on an animation?","In this minor at St. Joost School of Art & Design, you will work in a team to create a stop-motion animated film.\n\nYou explore your role within a stop-motion production team and collaboratively develop a story in which multiple characters can play a role. You build puppets and sets to scale, making use of the academy’s well-equipped workshops (such as the woodworking shop and 3D print shop). You take animation classes, discover what is important for storytelling in stop motion, and experiment with appropriate design and material use. Together with your team, you go through the entire process from storyboard to shooting and finally to the premiere.\n\nThis minor is for students who enjoy storytelling and working with analogue techniques, and for anyone who wants to experience the full production process of a stop-motion film. And when else during your studies do you get the chance to spend half a year working on an animation?",30,['Breda'],120,NLQF6,"In this minor, you learn how to develop a graphic novel through a complete design process from start to finish:\n\nBrainstorming your initial story ideas.\nDeveloping your story ideas into a concept.\nWriting a short script based on your story concept.\nSketching a storyboard and thumbnails based on your script.\nDesigning style sheets and character designs.\nPaneling pages into a cohesive whole.\nDeveloping a number of spreads into a fully realised final result.\n\nYou also learn the significance of characters, backgrounds (world building), camera perspective, storyline, framing, colour palette, flow and lettering, establishing shots and cover design. In addition, you learn how execution, line work, use of colour, graphic design and style contribute to the tone of voice of the comic.","['graphic', 'novel', 'interactive', 'webtoon', 'storytelling', 'illustration']",0.88,288,4,79,2025-12-27T00:00:00.000Z,['Creative & Media']
693c0ce3b5ad81e6e1d1c670,386,Graphic Novel,"creative writing, storytelling skills, genres, hybrid forms, visual art","A graphic novel is a comic with a more mature character in terms of theme, depth and narrative. It is sometimes fictional, but it can also be (auto)biographical in nature. You could see it as the literary side of visual storytelling, with real stories about real people leading real lives in a real world. You will rarely find long-running series or franchises for graphic novel characters, unlike superheroes.\n\nIn the programme of this minor at St. Joost School of Art & Design, you follow the entire design methodology of a graphic novel, from your first ideas to the final production. You are guided by lecturers from the St. Joost art academy. The focus of the supervision is on the quality and development of both the narrative and the visual aspects. Modern (online) forms such as the interactive graphic novel and webtoons are also covered.\n\nYou bring a proposal in the form of an idea, concept, or preferably already some form of script and preliminary studies, possibly even thumbnails for your graphic novel. This can be an original story you want to tell in comic form, or an existing story that you find appealing to visualise. Both fiction and non-fiction are possible.","A graphic novel is a comic with a more mature character in terms of theme, depth and narrative. It is sometimes fictional, but it can also be (auto)biographical in nature. You could see it as the literary side of visual storytelling, with real stories about real people leading real lives in a real world. You will rarely find long-running series or franchises for graphic novel characters, unlike superheroes.\n\nIn the programme of this minor at St. Joost School of Art & Design, you follow the entire design methodology of a graphic novel, from your first ideas to the final production. You are guided by lecturers from the St. Joost art academy. The focus of the supervision is on the quality and development of both the narrative and the visual aspects. Modern (online) forms such as the interactive graphic novel and webtoons are also covered.\n\nYou bring a proposal in the form of an idea, concept, or preferably already some form of script and preliminary studies, possibly even thumbnails for your graphic novel. This can be an original story you want to tell in comic form, or an existing story that you find appealing to visualise. Both fiction and non-fiction are possible.",30,['Breda'],120,NLQF6,You will establish a practice of writing:\n\nYou will learn how to overcome the blank page.\nHow to source materials for story building.\nYou will learn and apply editing to your own and others’ projects.\nHow to develop the right tools for your work.\nYou will learn how to give feedback and reflect on your process.\n\nYou will learn how the editing process is an integral part of your practice.,"['creative', 'writing', 'storytelling', 'skills', 'genres', 'hybrid', 'forms', 'visual', 'art']",0.81,136,1,39,2025-11-07T00:00:00.000Z,['Creative & Media']
